text,label,source
"With the appointment of Steve Bannon as chief strategist and Counselor to the President, Trump made his final, full and frank descent into the dark world of right-wing paranoia, racism, anti-Semitism, white supremacy, nationalism, mendacity, fascism, and -- of course -- fantastic, nutty conspiracy theories.  Bannon has served as Trump's guarantor that he is fully committed the racist policies and rhetoric upon which he built his campaign.  Bannon's new appointment will remove the uncertainty of those who hoped, and of those who feared, that he might retreat from racism and fascism.  On the contrary, he's all in.",0,google
"Wait, and watch, Allan.  The Liberals are going to put wings on M-103.",0,google
"Toronto is the only city with teams in all 3 leagues... or the only city with MLB or NBA for that matter.

There is no other city you could write this about.  It's not all about you.",0,google
"i'm not aware that CEA rates are lower, could be but i don't know. if they are, one factor could be that CEA's load is about 4 times that of HEA's hence they buy about 4 times the gas and thus probably get a lower rate on their bulk gas. if you'd like to see how the RCA represents your interests go to their website, look up docket U-13-203, and follow the complete history.",0,google
"Who is Dr. John Hunt? You can't even get your imagined conspiratorial disinformation correct.

John Bates was upset that his protocols were not being followed, and did a bit of whining. He has subsequently, explicitly indicated that he was aware of no manipulation of data. His whistle broke. What has this to do with anything?",0,google
"What a meaningless article! I want large choices with many products. The store is concerned with shelf space and what sells.I want all my shopping done in one store, if possible. In Europe they shop for the day while here we shop for the week. Ever hear of the farmers market?",0,google
Why would anyone put up a building or even open a new business in LosAnchorage when taxes and parking over-regulation are making The Valley so attractive?,0,google
"Are there public copies of the advices to the Lieutenant-Governor of Ontario?
Does Bob Rae have private copies?",0,google
"Really, this drug is just lip-synching for vitamins and covering for deficiencies the same way Mariah Carey was lip-synching.  (A story being covered in the G&M at the same time as this story.)",0,google
My public response:  https://authenticfreedomacademy.com/2016/11/02/pope-francis-no-to-womens-ordination-another-nail-in-the-coffin/,0,google
"Being civil doesn't mean banning everything you disagree with.
Don't grasp free speech?",0,google
